"","Facility ID","Facility Name","longitude","latitude"
"2756","260190","LEE'S SUMMIT MEDICAL CENTER",-94.32983,38.90231
"2757","260191","BARNES-JEWISH ST PETERS HOSPITAL",-90.580361,38.794224
"2758","260193","ST MARYS MEDICAL CENTER",-94.264111,39.025235
"2759","260195","CITIZENS MEMORIAL HOSPITAL",-93.417141,37.622605
"2760","260200","SSM ST JOSEPH HOSPITAL WEST",-90.775378,38.802169
"2761","260209","FULTON MEDICAL CENTER LLC",-91.966115,38.84443
"2762","260210","ST ALEXIUS HOSPITAL",-90.228243,38.583466
"2763","260214","BELTON REGIONAL MEDICAL CENTER",-94.503162,38.812666
"2764","260216","SAINT LUKE'S EAST  HOSPITAL",-94.38157,38.94205
"2765","260219","PROGRESS WEST HOSPITAL",-90.69877,38.715765
"2766","261301","ELLETT MEMORIAL HOSPITAL",-94.021307,38.193027
"2767","261302","MADISON MEDICAL CENTER",-90.28172,37.55988
"2768","261303","COMMUNITY HOSPITAL ASSOCIATION",-95.394887,40.348648
"2769","261305","PUTNAM COUNTY MEMORIAL HOSPITAL",-92.77885,40.58672
"2770","261306","SULLIVAN COUNTY MEMORIAL HOSPITAL",-93.133021,40.202573
"2771","261307","PERSHING MEMORIAL HOSPITAL",-93.06762,39.774493
"2772","261308","WASHINGTON COUNTY MEMORIAL HOSPITAL",-90.77281,37.92737
"2773","261309","WRIGHT MEMORIAL HOSPITAL",-93.580966,40.067492
"2774","261310","SCOTLAND COUNTY  HOSPITAL",-92.16814,40.46579
"2775","261311","PERRY COUNTY MEMORIAL HOSPITAL",-89.865405,37.73212
"2776","261312","HARRISON COUNTY COMMUNITY HOSPITAL",-94.02565,40.26519
"2777","261313","MACON COUNTY SAMARITAN MEMORIAL HOSPITAL",-92.468823,39.747832
"2778","261314","HERMANN AREA DISTRICT HOSPITAL",-91.448772,38.692423
"2779","261315","PARKLAND HEALTH CENTER - BONNE TERRE",-90.532911,37.911903
"2780","261316","MERCY HOSPITAL - AURORA",-93.7109,36.96881
"2781","261317","MERCY HOSPITAL - CASSVILLE",-93.87246,36.67415
"2782","261318","SALEM MEMORIAL DISTRICT HOSPITAL",-94.4865708,37.1072588
"2783","261319","MERCY HOSPITAL LINCOLN",-90.963806,38.982968
"2784","261320","LAFAYETTE REGIONAL HEALTH CENTER",-93.876574,39.19007
"2785","261321","HEDRICK MEDICAL CENTER",-93.55218,39.8187
"2786","261322","EXCELSIOR SPRINGS HOSPITAL",-94.23826,39.362888
"2787","261323","CEDAR COUNTY MEMORIAL HOSPITAL",-94.017242,37.860193
"2788","261324","CASS REGIONAL MEDICAL CENTER",-94.376776,38.665025
"2789","261325","COX BARTON COUNTY HOSPITAL",-94.30017,37.502384
"2790","261327","RAY COUNTY MEMORIAL HOSPITAL",-93.957869,39.264312
"2791","261328","MOSAIC MEDICAL CENTER ALBANY",-94.32528,40.252133
"2792","261329","COX MONETT HOSPITAL",-93.93158,36.926838
"2793","261330","STE GENEVIEVE COUNTY MEMORIAL HOSPITAL",-90.13649,37.93149
"2794","261331","FREEMAN NEOSHO HOSPITAL",-94.3697,36.866101
"2795","261332","CARROLL COUNTY MEMORIAL HOSPITAL",-93.489806,39.375686
"2796","261333","PIKE COUNTY MEMORIAL HOSPITAL",-91.064716,39.440606
"2797","261334","I-70 COMMUNITY HOSPITAL",-93.46469,38.90674
"2798","261335","MERCY ST FRANCIS HOSPITAL",-91.64658,37.05249
"2799","261336","IRON COUNTY MEDICAL CENTER",-90.64314,37.6205
"2800","261337","MISSOURI BAPTIST SULLIVAN HOSPITAL",-91.16928,38.19584
"2801","261338","MERCY HOSPITAL CARTHAGE",-94.320628,37.135802
"2802","263301","ST LOUIS CHILDRENS HOSPITAL",-90.2626863,38.6366399
"2803","263302","THE CHILDREN'S MERCY HOSPITAL",-94.577639,39.08305
"2804","263303","RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL",-90.415216,38.710041
"2805","263304","SHRINER HOSPITAL FOR CHILDREN",-90.257947,38.632398
"2806","264004","CENTER FOR BEHAVIORAL MEDICINE",-91.93958,38.847
"2807","264005","SOUTHEAST MISSOURI MENTAL HLTH CTR",-90.440508,37.769948
"2808","264007","NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR",-94.811951,39.778856
"2809","264008","CENTER FOR BEHAVIORAL MEDICINE",-94.572535,39.085506
"2810","264010","ST LOUIS FORENSIC TREATMENT CENTER",-90.278318,38.60451
"2811","264012","CENTERPOINTE HOSPITAL",-90.672149,38.714865
"2812","264020","ROYAL OAKS HOSPITAL",-93.518464,38.534035
"2813","264024","LAKELAND BEHAVIORAL HEALTH SYSTEM",-93.295288,37.20591
"2814","264025","METROPOLITAN ST LOUIS PSYCHIATRIC CTR",-90.275868,38.653831
"2815","264030","SIGNATURE PSYCHIATRIC HOSPITAL",-94.55029,39.1507
"2816","264031","OSAGE BEACH CENTER FOR COGNITIVE DISORDERS",-92.628854,38.134397
"2817","264032","CENTERPOINTE HOSPITAL OF COLUMBIA",-92.322282,39.00717
"2818","264033","PERIMETER BEHAVIORAL HOSPITAL OF SPRINGFIELD",-93.272909,37.248731
"2819","270003","ST PETERS HOSPITAL",-111.99538,46.58409
"2820","270004","BILLINGS CLINIC",-108.513034,45.78961
"2821","270012","BENEFIS HOSPITALS INC",-111.261312,47.493085
"2822","270014","ST. PATRICK HOSPITAL",-114.000617,46.874781
"2823","270017","ST JAMES HEALTHCARE",-112.545436,46.008506
"2824","270023","COMMUNITY MEDICAL CENTER",-114.048228,46.847218
"2825","270032","NORTHERN MONTANA HOSPITAL",-109.686086,48.537184
"2826","270049","ST VINCENT HEALTHCARE",-108.519877,45.793164
"2827","270051","KALISPELL REGIONAL MEDICAL CENTER",-114.323499,48.214763
"2828","270057","BOZEMAN HEALTH DEACONESS HOSPITAL",-111.020021,45.669677
"2829","270074","P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET",-113.019656,48.565612
"2830","270086","GREAT FALLS CLINIC HOSPITAL",-111.254357,47.487372
"2831","270087","THE HEALTHCENTER",-114.323442,48.215499
"2832","271300","POPLAR COMMUNITY HOSPITAL",-105.192551,48.11497
"2833","271301","FALLON MEDICAL COMPLEX HOSPITAL",-104.280895,46.365867
"2834","271302","DAHL MEMORIAL HEALTHCARE ASSOCIATION",-104.548491,45.888051
"2835","271303","GRANITE COUNTY MEDICAL CENTER",-113.294209,46.330049
"2836","271304","MISSOURI RIVER MEDICAL CENTER",-110.67218,47.820504
"2837","271305","MCCONE COUNTY HEALTH CENTER",-105.580795,47.418838
"2838","271306","MOUNTAINVIEW MEDICAL CENTER",-110.902985,46.548119
"2839","271307","BENEFIS TETON MEDICAL CENTER",-112.192706,47.814279
"2840","271308","ROOSEVELT MEDICAL CENTER",-104.51465,48.151452
"2841","271309","PRAIRIE COMMUNITY CAH",-105.31552,46.791147
"2842","271310","GARFIELD COUNTY HEALTH CENTER",-106.911453,47.318414
"2843","271311","BIG SANDY MEDICAL CENTER",-110.108573,48.178867
"2844","271312","PHILLIPS COUNTY HOSPITAL - CAH",-107.860175,48.357204
"2845","271313","PIONEER MEDICAL CENTER",-109.951953,45.828334
"2846","271314","DEER LODGE MEDICAL CENTER - CAH",-112.726842,46.413213
"2847","271315","P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH",-108.78186,48.53678
"2848","271316","FRANCES MAHON DEACONESS HOSPITAL",-106.63423,48.189719
"2849","271317","LIVINGSTON HEALTHCARE",-110.526764,45.674374
"2850","271318","BARRETT HOSPITAL & HEALTHCARE",-112.647084,45.201561
"2851","271319","RUBY VALLEY MEDICAL CENTER",-112.190182,45.452513
"2852","271320","CABINET PEAKS MEDICAL CENTER",-115.545913,48.392596
"2853","271321","WHEATLAND MEMORIAL HOSPITAL",-109.841698,46.437331
"2854","271322","SHERIDAN MEMORIAL HOSPTIAL",-104.563463,48.778472
"2855","271323","CLARK FORK VALLEY HOSPITAL",-114.88826,47.468674
"2856","271324","PONDERA MEDICAL CENTER",-111.957676,48.174393
"2857","271325","ST LUKE COMMUNITY HOSPITAL",-114.106957,47.528554
"2858","271326","BEARTOOTH BILLINGS CLINIC",-109.243887,45.212121
"2859","271327","ROSEBUD HEALTH CARE CENTER",-106.670225,46.271471
"2860","271328","MARIAS MEDICAL CENTER",-111.849597,48.509704
"2861","271329","MADISON VALLEY MEDICAL CENTER",-111.732086,45.35184
"2862","271330","STILLWATER BILLINGS CLINIC",-109.242173,45.642686
"2863","271331","MINERAL COMMUNITY HOSPITAL",-114.877445,47.185605
"2864","271332","GLENDIVE MEDICAL CENTER",-104.704242,47.116895
"2865","271333","BILLINGS CLINIC BROADWATER",-111.516305,46.321624
"2866","271334","LIBERTY MEDICAL CENTER",-110.971665,48.510118
"2867","271335","COMMUNITY HOSPITAL OF ANACONDA",-112.956882,46.13259
"2868","271336","NORTH VALLEY HOSPITAL",-114.332497,48.380702
"2869","271337","NORTHERN ROCKIES MEDICAL CENTER",-112.326752,48.628386
"2870","271338","BIG HORN CO MEMORIAL HOSPITAL",-107.617247,45.728863
"2871","271339","P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE",-107.46597,45.59711
"2872","271340","MARCUS DALY MEMORIAL HOSPITAL - CAH",-114.172035,46.248152
"2873","271341","TRINITY HOSPITAL",-105.641872,48.101333
"2874","271342","DANIELS MEMORIAL HOSPITAL",-105.418176,48.788147
"2875","271343","PROVIDENCE ST JOSEPH MEDICAL CENTER",-114.162623,47.682236
"2876","271344","SIDNEY HEALTH CENTER",-104.173411,47.714235
"2877","271345","CENTRAL MONTANA MEDICAL CENTER",-109.444362,47.058891
"2878","271346","ROUNDUP MEMORIAL HEALTHCARE",-108.545733,46.453882
"2879","271347","HOLY ROSARY HEALTHCARE",-105.828497,46.394629
"2880","271389","BIG SKY MEDICAL CENTER",-111.300789,45.260476
"2881","274004","SHODAIR CHILDREN'S HOSPITAL",-111.990405,46.58172
"2882","274086","MONTANA STATE HOSPITAL",-112.790822,46.180806
"2883","280003","BRYAN MEDICAL CENTER",-96.65293,40.795875
"2884","280009","CHI HEALTH GOOD SAMARITAN",-99.083258,40.707142
"2885","280013","THE NEBRASKA MEDICAL CENTER",-95.9771,41.25517
"2886","280020","CHI HEALTH ST. ELIZABETH",-96.626806,40.808132
"2887","280023","CHI HEALTH ST. FRANCIS",-98.372532,40.926025
"2888","280032","MARY LANNING HEALTHCARE",-98.388207,40.590216
"2889","280040","THE NEBRASKA METHODIST HOSPITAL",-96.041769,41.257852
"2890","280060","CHI HEALTH BERGAN MERCY",-96.030982,41.239275
"2891","280061","REGIONAL WEST MEDICAL CENTER",-103.664293,41.886693
"2892","280065","GREAT PLAINS HEALTH",-100.761312,41.128681
"2893","280077","METHODIST FREMONT HEALTH",-96.491423,41.452593
"2894","280081","CHI HEALTH IMMANUEL",-96.019957,41.321699
"2895","280105","CHI HEALTH MIDLANDS",-96.040312,41.135731
"2896","280111","COLUMBUS COMMUNITY HOSPITAL",-97.385445,41.455324
"2897","280125","FAITH REGIONAL HEALTH SERVICES",-97.452982,42.034779
"2898","280127","LINCOLN SURGICAL HOSPITAL",-96.624002,40.795009
"2899","280128","CHI HEALTH NEBRASKA HEART",-96.594146,40.735903
"2900","280129","NEBRASKA ORTHOPAEDIC HOSPITAL",-96.135516,41.233123
"2901","280130","CHI HEALTH LAKESIDE",-96.18118,41.239013
"2902","280131","MIDWEST SURGICAL HOSPITAL LLC",-96.036844,41.257579
"2903","280132","BELLEVUE MEDICAL CENTER",-95.94788,41.137487
"2904","280133","NEBRASKA SPINE HOSPITAL, LLC",-96.019957,41.321699
"2905","280134","KEARNEY REGIONAL MEDICAL CENTER",-99.112623,40.682274
"2906","280138","HEARTLAND SURGERY CENTER",-99.121251,40.710663
"2907","281300","HARLAN COUNTY HEALTH SYSTEM",-97.527357,42.203432
"2908","281301","FILLMORE COUNTY HOSPITAL",-97.586105,40.525584
"2909","281302","PAWNEE COUNTY MEMORIAL HOSPITAL",-96.150828,40.108473
"2910","281303","NIOBRARA VALLEY HOSPITAL",-98.468625,42.824803
"2911","281304","THAYER COUNTY HEALTH SERVICES",-97.59346,40.16019
"2912","281305","KIMBALL HEALTH SERVICES",-103.666818,41.232506
"2913","281306","KEARNEY COUNTY HEALTH SERVICES HOSPITAL",-98.94268,40.49577
"2914","281307","SAUNDERS MEDICAL CENTER",-96.635535,41.195179
"2915","281308","HENDERSON HEALTH CARE SERVICES",-97.807779,40.783377
"2916","281309","SYRACUSE AREA HEALTH",-96.181502,40.676739
"2917","281310","REGIONAL WEST GARDEN COUNTY HOSPITAL",-102.34751,41.41307
"2918","281311","FRANKLIN COUNTY MEMORIAL HOSPITAL",-98.95479,40.10161
"2919","281312","GENOA COMMUNITY HOSPITAL",-97.733636,41.443798
"2920","281313","GOTHENBURG MEMORIAL HOSPITAL",-100.153441,40.938674
"2921","281314","ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER",-97.549708,41.169833
"2922","281315","BRODSTONE MEMORIAL HOSP",-96.78582,41.465951
"2923","281316","WEBSTER COUNTY COMMUNITY HOSPITAL",-98.528162,40.091441
"2924","281318","MORRILL COUNTY COMMUNITY HOSPITAL",-103.09099,41.66196
"2925","281319","JEFFERSON COMMUNITY HEALTH & LIFE",-97.174851,40.155309
"2926","281320","MEMORIAL HOSPITAL",-98.010312,40.871207
"2927","281321","OAKLAND MERCY HOSPITAL",-96.46036,41.83455
"2928","281322","ST FRANCIS MEMORIAL HOSPITAL",-96.706076,41.843364
"2929","281323","CHI HEALTH SCHUYLER",-97.060939,41.455403
"2930","281324","NEMAHA COUNTY HOSPITAL",-95.853145,40.39158
"2931","281325","BROWN COUNTY HOSPITAL",-99.85046,42.54492
"2932","281326","ANTELOPE MEMORIAL HOSPITAL",-98.044344,42.132881
"2933","281327","COZAD COMMUNITY HOSPITAL",-99.982294,40.863795
"2934","281328","MERRICK MEDICAL CENTER/LITZENBERG MEMORIAL COUNTY HOSPITAL",-98.021864,41.103034
"2935","281329","AVERA ST ANTHONY'S HOSPITAL",-98.650358,42.460693
"2936","281330","WARREN MEMORIAL HOSPITAL",-97.2819,40.652835
"2937","281331","AVERA CREIGHTON HOSPITAL",-97.916956,42.465936
"2938","281332","BUTLER COUNTY HEALTH CARE CENTER",-97.122273,41.246154
"2939","281333","ROCK COUNTY HOSPITAL",-99.537504,42.575257
"2940","281334","BOONE COUNTY HEALTH CENTER",-98.005369,41.683551
"2941","281335","CALLAWAY DISTRICT HOSPITAL",-99.923261,41.291124
"2942","281336","YORK GENERAL HOSPITAL",-97.591952,40.882793
"2943","281338","HOWARD COUNTY MEDICAL CENTER",-98.463155,41.217168
"2944","281339","MEMORIAL HEALTH CARE SYSTEMS",-97.091408,40.909037
"2945","281340","DUNDY COUNTY HOSPITAL",-101.537377,40.056436
"2946","281341","CHADRON COMMUNITY HOSPITAL CORP",-103.012068,42.823943
"2947","281342","CHI HEALTH ST. MARY'S",-95.862846,40.656294
"2948","281343","WEST HOLT MEMORIAL HOSPITAL",-98.98255,42.529017
"2949","281344","CHERRY COUNTY HOSPITAL",-100.539317,42.878524
"2950","281345","PROVIDENCE MEDICAL CENTER",-97.009044,42.241769
"2951","281346","CHI HEALTH PLAINVIEW",-97.785822,42.358678
"2952","281347","OSMOND GENERAL HOSPITAL",-97.595005,42.360728
"2953","281348","TRI VALLEY HEALTH SYSTEM",-100.19409,40.31563
"2954","281349","PENDER COMMUNITY HOSPITAL",-101.531693,40.058101
"2955","281350","JOHNSON COUNTY HOSPITAL",-96.197049,40.379738
"2956","281351","CHASE COUNTY COMMUNITY HOSPITAL",-115.574553,32.851615
"2957","281352","COMMUNITY MEDICAL CENTER, INC.",-95.608423,40.078158
"2958","281353","VALLEY COUNTY HEALTH SYSTEM",-98.94211,41.6031
"2959","281354","CRETE AREA MEDICAL CENTER",-96.935326,40.641439
"2960","281355","OGALLALA COMMUNITY HOSPITAL",-101.718668,41.150843
"2961","281356","PERKINS COUNTY HEALTH SERVICES",-101.726753,40.848765
"2962","281357","SIDNEY REGIONAL MEDICAL CENTER",-102.952383,41.133987
"2963","281358","GORDON MEMORIAL HOSPITAL DISTRICT",-102.199655,42.812086
"2964","281359","MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM",-96.144937,41.551611
"2965","281360","BOX BUTTE GENERAL HOSPITAL",-102.871265,42.117586
"2966","281361","LEXINGTON REGIONAL HEALTH CENTER",-99.757449,40.785501
"2967","281362","PHELPS MEMORIAL HEALTH CENTER",-99.38212,40.44706
"2968","281363","COMMUNITY HOSPITAL",-100.608073,40.204335
"2969","281364","BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",-96.74896,40.319384
"2970","281365","JENNIE M MELHAM MEMORIAL MEDICAL CENTER",-99.631779,41.410168
"2971","283300","BOYS TOWN NATIONAL RESEARCH HOSPITAL",-95.955736,41.263713
"2972","283301","CHILDREN'S HOSPITAL & MEDICAL CENTER",-96.041613,41.260265
"2973","284003","LINCOLN REGIONAL CENTER",-96.73,40.79
"2974","284009","DOUGLAS COUNTY HEALTH CENTER",-95.974444,41.245898
"2975","290001","RENOWN REGIONAL MEDICAL CENTER",-119.796133,39.52614
"2976","290003","SUNRISE HOSPITAL AND MEDICAL CENTER",-115.13546,36.133338
"2977","290005","NORTH VISTA HOSPITAL",-115.122868,36.195015
"2978","290007","UNIVERSITY MEDICAL CENTER",-115.16796,36.15976
"2979","290008","NORTHEASTERN NEVADA REGIONAL HOSPITAL",-115.731607,40.823342
"2980","290009","SAINT MARY'S REGIONAL MEDICAL CENTER",-119.818414,39.53211
"2981","290012","SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA",-114.984674,36.038803
"2982","290019","CARSON TAHOE REGIONAL MEDICAL CENTER",-119.784404,39.202439
"2983","29001F","99th Medical Group (Nellis AFB)",-115.04,36.24
"2984","290021","VALLEY HOSPITAL MEDICAL CENTER",-115.167329,36.162808
"2985","290022","DESERT SPRINGS HOSPITAL",-115.124927,36.112888
"2986","290032","NORTHERN NEVADA MEDICAL CENTER",-119.698176,39.541068
"2987","290039","MOUNTAINVIEW HOSPITAL",-115.24927,36.21594
"2988","290041","SUMMERLIN HOSPITAL MEDICAL CENTER",-115.317155,36.181168
"2989","290042","HARMON HOSPITAL",-115.122524,36.107893
"2990","290045","SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS",-115.115176,36.0045
"2991","290046","SPRING VALLEY HOSPITAL MEDICAL CENTER",-115.240604,36.090572
"2992","290047","SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER",-115.295408,36.072173
"2993","290049","RENOWN SOUTH MEADOWS MEDICAL CENTER",-119.759846,39.435882
"2994","290053","SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS",-115.271901,36.057404
"2995","290054","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER",-115.28603,36.28678
"2996","290056","ORTHOPEDIC SPECIALTY HOSPITAL OF NEVADA",-115.281032,36.078747
"2997","290057","HENDERSON HOSPITAL",-115.030688,36.072739
"2998","290058","SAINT ROSE DOMINICAN HOSPITALS - NORTH LAS VEGAS",-115.162857,36.240363
"2999","291300","MOUNT GRANT GENERAL HOSPITAL",-118.628441,38.517102
"3000","291301","INCLINE VILLAGE COMMUNITY HOSPITAL",-119.954334,39.251516
"3001","291302","WILLIAM BEE RIRIE HOSPITAL",-114.859249,39.255877
"3002","291303","BATTLE MOUNTAIN GENERAL HOSPITAL",-116.940703,40.639692
"3003","291304","PERSHING GENERAL HOSPITAL",-118.484275,40.176643
"3004","291306","CARSON VALLEY MEDICAL CENTER",-119.718668,38.919314
"3005","291307","MESA VIEW REGIONAL HOSPITAL",-114.11622,36.809798
"3006","291308","HUMBOLDT GENERAL HOSPITAL",-117.726738,40.971199
"3007","291309","BOULDER CITY HOSPITAL",-114.84282,35.967346
"3008","291311","DESERT VIEW HOSPITAL",-116.025608,36.214517
"3009","291312","GROVER C DILS MEDICAL CENTER",-114.513489,37.622608
"3010","291313","BANNER CHURCHILL COMMUNITY HOSPITAL",-118.765792,39.476192
"3011","291314","SOUTH LYON MEDICAL CENTER",-119.167375,38.984084
"3012","294000","DINI-TOWNSEND HOSPITAL AT NNMH",-119.773489,39.530615
"3013","294002","SOUTHERN NEVADA ADULT MENTAL HEALTH SERVICES",-115.2245,36.15882
"3014","294003","BHC WEST HILLS HOSPITAL",-119.797385,39.537714
"3015","294009","MONTEVISTA HOSPITAL",-115.222109,36.111829
"3016","294010","SPRING MOUNTAIN SAHARA",-115.215648,36.146052
"3017","294011","SPRING MOUNTAIN TREATMENT CENTER",-115.246363,36.12634
"3018","294012","SEVEN HILLS BEHAVIORAL INSTITUTE",-115.120283,35.996283
"3019","294013","DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",-115.137926,36.130658
"3020","294014","SANA BEHAVIORAL HEALTH-LAS VEGAS",-115.22339,36.121341
"3021","294015","RENO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",-119.776195,39.463875
"3022","300001","CONCORD HOSPITAL",-71.562999,43.198041
"3023","300003","MARY HITCHCOCK MEMORIAL HOSPITAL",-72.272824,43.678645
"3024","300005","LAKES REGION GENERAL HOSPITAL",-71.4609,43.52792
"3025","300011","ST JOSEPH HOSPITAL",-71.479838,42.749014
"3026","300012","ELLIOT HOSPITAL",-71.43474,42.98263
"3027","300014","FRISBIE MEMORIAL HOSPITAL",-70.960686,43.297379
"3028","300017","PARKLAND MEDICAL CENTER",-71.316469,42.877207
"3029","300018","WENTWORTH-DOUGLASS HOSPITAL",-70.873596,43.213409
"3030","300019","CHESHIRE MEDICAL CENTER",-72.2921,42.948348
"3031","300020","SOUTHERN NH MEDICAL CENTER",-71.462064,42.756472
"3032","300023","EXETER HOSPITAL INC",-70.935577,42.982658
"3033","300029","PORTSMOUTH REGIONAL HOSPITAL",-70.789528,43.064908
"3034","300034","CATHOLIC MEDICAL CENTER",-71.474653,42.991236
"3035","301300","UPPER CONNECTICUT VALLEY HOSPITAL",-71.480761,44.904525
"3036","301301","COTTAGE HOSPITAL",-72.022284,44.135218
"3037","301302","LITTLETON REGIONAL HEALTHCARE",-71.826335,44.317667
"3038","301303","WEEKS MEDICAL CENTER",-71.554323,44.486188
"3039","301304","NEW LONDON HOSPITAL",-72.000131,43.420374
"3040","301305","ALICE PECK DAY MEMORIAL HOSPITAL",-72.264161,43.640471
"3041","301306","FRANKLIN REGIONAL HOSPITAL",-71.645047,43.448251
"3042","301307","MEMORIAL HOSPITAL, THE",-71.134862,44.061919
"3043","301308","VALLEY REGIONAL HOSPITAL",-72.341178,43.384615
"3044","301309","MONADNOCK COMMUNITY HOSPITAL",-71.940277,42.893345
"3045","301310","ANDROSCOGGIN VALLEY HOSPITAL",-71.155694,44.486713
"3046","301311","SPEARE MEMORIAL HOSPITAL",-71.695204,43.757906
"3047","301312","HUGGINS HOSPITAL",-71.200378,43.58194
"3048","304000","NEW HAMPSHIRE HOSPITAL",-71.542962,43.196033
"3049","304001","HAMPSTEAD HOSPITAL",-71.154044,42.871707
"3050","310001","HACKENSACK UNIVERSITY MEDICAL CENTER",-74.05565,40.883424
"3051","310002","NEWARK BETH ISRAEL MEDICAL CENTER",-74.214057,40.710359
"3052","310003","PALISADES MEDICAL CENTER",-73.996099,40.793475
"3053","310005","HUNTERDON MEDICAL CENTER",-74.861088,40.531367
"3054","310006","ST MARY'S GENERAL HOSPITAL",-74.137872,40.859426
"3055","310008","HOLY NAME MEDICAL CENTER",-74.010066,40.882993
"3056","310009","CLARA MAASS MEDICAL CENTER",-74.15,40.79
"3057","310010","UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO",-74.5680781,40.3285688
"3058","310011","CAPE REGIONAL MEDICAL CENTER INC",-74.792455,39.07192425
"3059","310012","VALLEY HOSPITAL",-74.10054,40.98364
"3060","310014","COOPER UNIVERSITY HOSPITAL",-75.116804,39.941517
"3061","310015","MORRISTOWN MEDICAL CENTER",-74.465134,40.789037
"3062","310016","CAREPOINT HEALTH-CHRIST HOSPITAL",-74.049611,40.734396
"3063","310017","CHILTON MEDICAL CENTER",-74.310619,40.957228
"3064","310019","ST JOSEPH'S HOSPITAL AND MEDICAL CENTER",-74.166271,40.902116
"3065","310021","ST FRANCIS MEDICAL CENTER",-74.741389,40.216364
"3066","310022","VIRTUA WEST JERSEY HOSPITALS",-74.926764,39.842533
"3067","310024","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY",-74.290948,40.61298
"3068","310025","CAREPOINT HEALTH - BAYONNE MEDICAL CENTER",-74.11542,40.66933
"3069","310027","TRINITAS REGIONAL MEDICAL CENTER",-74.21444,40.65881
"3070","310028","NEWTON MEDICAL CENTER",-74.768412,41.057695
"3071","310029","VIRTUA OUR LADY OF LOURDES HOSPITAL",-75.09802,39.928463
"3072","310031","DEBORAH HEART AND LUNG CENTER",-74.584724,39.977412
"3073","310032","INSPIRA MEDICAL CENTER VINELAND",-75.058741,39.445387
"3074","310034","RIVERVIEW MEDICAL CENTER",-74.0635426,40.3538783
"3075","310038","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL",-74.450725,40.495679
"3076","310039","RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION",-74.281329,40.519184
"3077","310040","CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER",-74.03372,40.741111
"3078","310041","COMMUNITY MEDICAL CENTER",-74.213016,39.961385
"3079","310044","CAPITAL HEALTH MEDICAL CENTER - HOPEWELL",-74.804344,40.296308
"3080","310045","ENGLEWOOD HOSPITAL AND MEDICAL CENTER",-73.968572,40.904299
"3081","310047","SHORE MEDICAL CENTER",-74.59384,39.314694
"3082","310048","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - SOMERSET",-74.59492,40.568195
"3083","310050","SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS",-74.465341,40.895421
"3084","310051","OVERLOOK HOSPITAL",-74.354502,40.712225
"3085","310052","OCEAN MEDICAL CENTER",-74.132144,40.07698
"3086","310054","HACKENSACKUMC MOUNTAINSIDE",-74.22,40.82
"3087","310057","VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY",-74.79501,39.985795
"3088","310058","BERGEN NEW BRIDGE MEDICAL CENTER",-74.05782,40.95647
"3089","310060","ST LUKE'S WARREN HOSPITAL",-75.17808,40.702079
"3090","310061","VIRTUA WILLINGBORO HOSPITAL",-74.880661,40.046421
"3091","310064","ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",-74.43365,39.358
"3092","310069","INSPIRA MEDICAL CENTER ELMER",-75.18056,39.5889
"3093","310070","SAINT PETER'S UNIVERSITY HOSPITAL",-74.459986,40.500812
"3094","310073","JERSEY SHORE UNIVERSITY MEDICAL CENTER",-74.049818,40.206283
"3095","310074","JERSEY CITY MEDICAL CENTER",-74.050969,40.715958
"3096","310075","MONMOUTH MEDICAL CENTER",-73.985196,40.295621
"3097","310076","SAINT BARNABAS MEDICAL CENTER",-74.30411,40.76004
"3098","310081","INSPIRA MEDICAL CENTER WOODBURY",-75.149928,39.843997
"3099","310083","EAST ORANGE GENERAL HOSPITAL",-74.213614,40.754607
"3100","310084","MONMOUTH MEDICAL CENTER - SOUTHERN CAMPUS",-74.217902,40.074656
"3101","310086","JEFFERSON STRATFORD HOSPITAL",-75.008207,39.828193
"3102","310091","SALEM MEDICAL CENTER",-75.242323,39.719187
"3103","310092","CAPITAL HEALTH REGIONAL MEDICAL CENTER",-74.751887,40.235845
"3104","310096","SAINT MICHAEL'S MEDICAL CENTER",-74.174246,40.743195
"3105","310108","JFK MEDICAL CENTER",-74.350481,40.55665
