,Specialty,Program,Link suffix,City,State
497,Internal Medicine - Categorical Track,Northeast Georgia Medical Center Program,/Program/GetById/1477,Gainesville,GA
498,Internal Medicine - Categorical Track,Loyola University Medical Center Program,/Program/GetById/1520,Maywood,IL
499,Internal Medicine - Categorical Track,University of Illinois College of Medicine at Chicago/Advocate Christ Medical Center Program,/Program/GetById/1522,Oak Lawn,IL
500,Internal Medicine - Categorical Track,Advocate Health Care (Advocate Lutheran General Hospital) Program,/Program/GetById/1524,Park Ridge,IL
501,Internal Medicine - Categorical Track,Southern Illinois University Program,/Program/GetById/1526,Springfield,IL
502,Internal Medicine - Categorical Track,Anne Arundel Medical Center Program,/Program/GetById/1574,Annapolis,MD
503,Internal Medicine - Categorical Track,Kaiser Permanente Mid-Atlantic States Program,/Program/GetById/1573,Gaithersburg,MD
504,Internal Medicine - Categorical Track,Maine Medical Center Program,/Program/GetById/1572,Portland,ME
505,Internal Medicine - Categorical Track,Baton Rouge General Program,/Program/GetById/1571,Baton Rouge,LA
506,Internal Medicine - Categorical Track,Ochsner Clinic Foundation Program,/Program/GetById/1569,New Orleans,LA
507,Internal Medicine - Categorical Track,Leonard J Chabert Medical Center Program,/Program/GetById/1568,Houma,LA
508,Internal Medicine - Categorical Track,Louisiana State University (Baton Rouge) Program,/Program/GetById/1566,Baton Rouge,LA
509,Internal Medicine - Categorical Track,Louisiana State University (Shreveport) Program,/Program/GetById/1564,Shreveport,LA
510,Internal Medicine - Categorical Track,Tulane University Program,/Program/GetById/1562,New Orleans,LA
511,Internal Medicine - Categorical Track,Louisiana State University Program,/Program/GetById/1560,New Orleans,LA
512,Internal Medicine - Categorical Track,LSU Health Sciences Center/University Hospital and Clinics (Lafayette) Program,/Program/GetById/1558,Lafayette,LA
513,Internal Medicine - Categorical Track,University of Louisville School of Medicine Program,/Program/GetById/1556,Louisville,KY
514,Internal Medicine - Categorical Track,University of Kentucky College of Medicine Program,/Program/GetById/1554,Lexington,KY
515,Internal Medicine - Categorical Track,"Appalachian Regional Healthcare, Inc. Program",/Program/GetById/1553,Whitesburg,KY
516,Internal Medicine - Categorical Track,Johns Hopkins University Program,/Program/GetById/1577,Baltimore,MD
517,Internal Medicine - Categorical Track,University of Kentucky College of Medicine (Bowling Green) Program,/Program/GetById/1552,Bowling Green,KY
518,Internal Medicine - Categorical Track,University of Kansas (Wichita) Program,/Program/GetById/1549,Wichita,KS
519,Internal Medicine - Categorical Track,University of Kansas School of Medicine Program,/Program/GetById/1547,Kansas City,KS
520,Internal Medicine - Categorical Track,University of Iowa (Des Moines) Program,/Program/GetById/1545,Des Moines,IA
521,Internal Medicine - Categorical Track,University of Iowa Hospitals and Clinics Program,/Program/GetById/1543,Iowa City,IA
522,Internal Medicine - Categorical Track,MercyOne North Iowa Medical Center Program,/Program/GetById/1542,Mason City,IA
523,Internal Medicine - Categorical Track,Iowa Medical Education Collaborative Program,/Program/GetById/1541,Des Moines,IA
524,Internal Medicine - Categorical Track,Indiana University School of Medicine Program,/Program/GetById/1540,Indianapolis,IN
525,Internal Medicine - Categorical Track,Indiana University Health Ball Memorial Hospital Program,/Program/GetById/1539,Muncie,IN
526,Internal Medicine - Categorical Track,St Vincent Hospital and Health Care Center Program,/Program/GetById/1537,Indianapolis,IN
527,Internal Medicine - Categorical Track,Indiana University School of Medicine (Southwest Indiana) Program,/Program/GetById/1535,Vincennes,IN
528,Internal Medicine - Categorical Track,University of Illinois College of Medicine at Peoria Program,/Program/GetById/1534,Peoria,IL
529,Internal Medicine - Categorical Track,University of Chicago (NorthShore) Program,/Program/GetById/1532,Evanston,IL
530,Internal Medicine - Categorical Track,West Suburban Medical Center Program,/Program/GetById/1530,Oak Park,IL
531,Internal Medicine - Categorical Track,Carle Foundation Hospital Program,/Program/GetById/1528,Urbana,IL
532,Internal Medicine - Categorical Track,Appalachian Osteopathic Postgraduate Training Institute Consortium/Lake Cumberland Regional Hospital Program,/Program/GetById/1551,Somerset,KY
533,Internal Medicine - Categorical Track,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/2078,Milwaukee,WI
